# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  158       6.098424967923e-10       1.421491260133e-13      -6.211287752127e-12       1.156819881604e-15       3.234673459970e-12       5.536193934123e-13      -3.509732844306e-15 
  159       6.138101123683e-10       1.409498948592e-13      -6.187025139541e-12       1.172636051130e-15       3.177121671330e-12       5.455942699413e-13      -3.439594771035e-15 
  160       6.177370851067e-10       1.397037951665e-13      -6.159218255438e-12       1.188586297434e-15       3.120926503820e-12       5.377177996630e-13      -3.369936317403e-15 
  161       6.216221515749e-10       1.384129849128e-13      -6.127843745465e-12       1.204670762632e-15       3.066066822503e-12       5.299908253020e-13      -3.300813516142e-15 
  162       6.254640222712e-10       1.370797403373e-13      -6.092880327543e-12       1.220889564721e-15       3.012516597629e-12       5.224137329584e-13      -3.232282219212e-15 
  163       6.292613811852e-10       1.357064576415e-13      -6.054308834265e-12       1.237242797121e-15       2.960244803384e-12       5.149864415901e-13      -3.164398072845e-15 
  164       6.330128853583e-10       1.342956546902e-13      -6.012112255310e-12       1.253730528211e-15       2.909215316639e-12       5.077083924961e-13      -3.097216492598e-15 
  165       6.367171644440e-10       1.328499727126e-13      -5.966275779847e-12       1.270352800869e-15       2.859386815696e-12       5.005785387989e-13      -3.030792638408e-15 
  166       6.403728202679e-10       1.313721780035e-13      -5.916786838939e-12       1.287109632008e-15       2.810712679038e-12       4.935953349272e-13      -2.965181389639e-15 
  167       6.439784263885e-10       1.298651636237e-13      -5.863635147952e-12       1.304001012116e-15       2.763140884075e-12       4.867567260992e-13      -2.900437320136e-15 
  168       6.475325276576e-10       1.283319511017e-13      -5.806812748961e-12       1.321026904792e-15       2.716613905895e-12       4.800601378047e-13      -2.836614673279e-15 
  169       6.510336397803e-10       1.267756921344e-13      -5.746314053155e-12       1.338187246289e-15       2.671068616010e-12       4.735024652886e-13      -2.773767337029e-15 
  170       6.544802488753e-10       1.251996702878e-13      -5.682135883245e-12       1.355481945045e-15       2.626436181103e-12       4.670800630330e-13      -2.711948818985e-15 
  171       6.578709122020e-10       1.236071908154e-13      -5.614276623444e-12       1.372910837456e-15       2.582656062192e-12       4.607894010691e-13      -2.651199264761e-15 
  172       6.612045706845e-10       1.220012362396e-13      -5.542733501100e-12       1.390473552006e-15       2.539719533955e-12       4.546291173387e-13      -2.591505350709e-15 
  173       6.644802617247e-10       1.203847851782e-13      -5.467505158606e-12       1.408169632869e-15       2.497629616963e-12       4.485981171043e-13      -2.532836983629e-15 
  174       6.676970203551e-10       1.187609228770e-13      -5.388592563899e-12       1.425998582025e-15       2.456387260505e-12       4.426949137857e-13      -2.475159879197e-15 
  175       6.708538792120e-10       1.171328424552e-13      -5.305999049227e-12       1.443959858617e-15       2.415991298862e-12       4.369176211637e-13      -2.418435484152e-15 
  176       6.739498685084e-10       1.155038461496e-13      -5.219730349912e-12       1.462052878312e-15       2.376438407589e-12       4.312639455832e-13      -2.362620898486e-15 
  177       6.769840160076e-10       1.138773465587e-13      -5.129794643116e-12       1.480277012662e-15       2.337723059787e-12       4.257311781571e-13      -2.307668797630e-15 
  178       6.799553469956e-10       1.122568678880e-13      -5.036202586605e-12       1.498631588461e-15       2.299837482384e-12       4.203161869693e-13      -2.253527354646e-15 
  179       6.828628842547e-10       1.106460471939e-13      -4.938967357518e-12       1.517115887107e-15       2.262771612410e-12       4.150154092783e-13      -2.200140162415e-15 
  180       6.857056480368e-10       1.090486356285e-13      -4.838104691127e-12       1.535729143958e-15       2.226513053277e-12       4.098248437205e-13      -2.147446155825e-15 
  181       6.884826560357e-10       1.074684996843e-13      -4.733632919608e-12       1.554470547697e-15       2.191047031052e-12       4.047400425138e-13      -2.095379533960e-15 
  182       6.911929233612e-10       1.059096224382e-13      -4.625573010803e-12       1.573339239687e-15       2.156356350740e-12       3.997561036608e-13      -2.043869682290e-15 
  183       6.938354625113e-10       1.043761047965e-13      -4.513948606983e-12       1.592334313331e-15       2.122421352557e-12       3.948676631526e-13      -1.992841094859e-15 
  184       6.964092833462e-10       1.028721667393e-13      -4.398786063621e-12       1.611454813435e-15       2.089219868207e-12       3.900688871715e-13      -1.942213296474e-15 
  185       6.989133930607e-10       1.014021485650e-13      -4.280114488147e-12       1.630699735563e-15       2.056727177164e-12       3.853534642953e-13      -1.891900764893e-15 
  186       7.013467961576e-10       9.997051213454e-14      -4.157965778722e-12       1.650068025401e-15       2.024915962945e-12       3.807145977001e-13      -1.841812853016e-15 
  187       7.037084944208e-10       9.858184211658e-14      -4.032374663000e-12       1.669558578113e-15       1.993756269387e-12       3.761449973639e-13      -1.791853711072e-15 
  188       7.059974868884e-10       9.724084723145e-14      -3.903378736893e-12       1.689170237701e-15       1.963215456927e-12       3.716368722700e-13      -1.741922208808e-15 
  189       7.082127698260e-10       9.595236149591e-14      -3.771018503335e-12       1.708901796369e-15       1.933258158880e-12       3.671819226105e-13      -1.691911857681e-15 
  190       7.103533366994e-10       9.472134546765e-14      -3.635337411052e-12       1.728751993874e-15       1.903846237711e-12       3.627713319897e-13      -1.641710733039e-15 
  191       7.124182448595e-10       9.355266315414e-14      -3.496379361089e-12       1.748719537250e-15       1.874946363993e-12       3.583975975866e-13      -1.591226570536e-15 
  192       7.144068212385e-10       9.245039145767e-14      -3.354180936762e-12       1.768803162923e-15       1.846553479259e-12       3.540601902018e-13      -1.540464319793e-15 
  193       7.163184720663e-10       9.141846120963e-14      -3.208778664172e-12       1.789001578033e-15       1.818669012933e-12       3.497603047281e-13      -1.489454271475e-15 
  194       7.181526177363e-10       9.046087735515e-14      -3.060211522293e-12       1.809313439922e-15       1.791293399271e-12       3.454990585999e-13      -1.438227410730e-15 
  195       7.199086929971e-10       8.958171946358e-14      -2.908520973459e-12       1.829737355563e-15       1.764426058578e-12       3.412774900104e-13      -1.386815421753e-15 
  196       7.215861471439e-10       8.878514223892e-14      -2.753750993839e-12       1.850271880987e-15       1.738065378430e-12       3.370965561295e-13      -1.335250692355e-15 
  197       7.231844442097e-10       8.807537603025e-14      -2.595948103914e-12       1.870915520708e-15       1.712208694896e-12       3.329571313216e-13      -1.283566318523e-15 
  198       7.247030631571e-10       8.745672734219e-14      -2.435161398964e-12       1.891666727149e-15       1.686852273753e-12       3.288600053629e-13      -1.231796108990e-15 
  199       7.261414980690e-10       8.693357934534e-14      -2.271442579538e-12       1.912523900069e-15       1.661991291716e-12       3.248058816598e-13      -1.179974589796e-15 
  200       7.274992583409e-10       8.651039238672e-14      -2.104845981940e-12       1.933485385988e-15       1.637619817648e-12       3.207953754656e-13      -1.128137008856e-15 
  201       7.287758688716e-10       8.619170450022e-14      -1.935428608705e-12       1.954549477616e-15       1.613730793789e-12       3.168290120990e-13      -1.076319340527e-15 
  202       7.299708702551e-10       8.598213191703e-14      -1.763250159077e-12       1.975714413275e-15       1.590316016973e-12       3.129072251616e-13      -1.024558290168e-15 
  203       7.310838189715e-10       8.588636957609e-14      -1.588373059495e-12       1.996978376327e-15       1.567366119848e-12       3.090303547551e-13      -9.728912987077e-16 
  204       7.321142875789e-10       8.590919163455e-14      -1.410862494061e-12       2.018339494604e-15       1.544870552100e-12       3.051986456997e-13      -9.213565472120e-16 
  205       7.330618649046e-10       8.605545197819e-14      -1.230786435031e-12       2.039795839827e-15       1.522817561668e-12       3.014122457513e-13      -8.699929614462e-16 
  206       7.339261562366e-10       8.633008473186e-14      -1.048215673285e-12       2.061345427037e-15       1.501194175971e-12       2.976712038193e-13      -8.188402164414e-16 
  207       7.347067835146e-10       8.673810476995e-14      -8.632238488120e-13       2.082986214021e-15       1.479986183124e-12       2.939754681843e-13      -7.679387410596e-16 
  208       7.354033855222e-10       8.728460822681e-14      -6.758874811865e-13       2.104716100735e-15       1.459178113161e-12       2.903248847159e-13      -7.173297225591e-16 
  209       7.360156180774e-10       8.797477300720e-14      -4.862860000482e-13       2.126532928735e-15       1.438753219253e-12       2.867191950900e-13      -6.670551111594e-16 
  210       7.365431542248e-10       8.881385929675e-14      -2.945017755815e-13       2.148434480598e-15       1.418693458933e-12       2.831580350071e-13      -6.171576246067e-16 
  211       7.369856844265e-10       8.980721007238e-14      -1.006201489944e-13       2.170418479354e-15       1.398979475313e-12       2.796409324093e-13      -5.676807527388e-16 
  212       7.373429167536e-10       9.096025161274e-14       9.527053700191e-14       2.192482587905e-15       1.379590578305e-12       2.761673056986e-13      -5.186687620508e-16 
  213       7.376146105754e-10       9.227815595305e-14       2.930836034585e-13       2.214624489414e-15       1.360508805310e-12       2.727366281756e-13      -4.701603296757e-16 
  214       7.378006797588e-10       9.376480183488e-14       4.927484446740e-13       2.236842135674e-15       1.341731447284e-12       2.693489374087e-13      -4.221689576549e-16 
  215       7.379010968106e-10       9.542374454364e-14       6.941970333263e-13       2.259133514406e-15       1.323259332650e-12       2.660043568341e-13      -3.747012442623e-16 
  216       7.379158602848e-10       9.725854728079e-14       8.973592941765e-13       2.281496569456e-15       1.305092815868e-12       2.627029312894e-13      -3.277631235847e-16 
  217       7.378449950616e-10       9.927278078423e-14       1.102163085952e-12       2.303929200430e-15       1.287231769394e-12       2.594446256690e-13      -2.813598533168e-16 
  218       7.376885526276e-10       1.014700229488e-13       1.308534183228e-12       2.326429262335e-15       1.269675575640e-12       2.562293235791e-13      -2.354960025542e-16 
  219       7.374466113548e-10       1.038538584469e-13       1.516396258312e-12       2.348994565221e-15       1.252423118934e-12       2.530568259930e-13      -1.901754395880e-16 
  220       7.371192767805e-10       1.064278783487e-13       1.725670863128e-12       2.371622873813e-15       1.235472777479e-12       2.499268499068e-13      -1.454013196982e-16 
  221       7.367066818871e-10       1.091956797426e-13       1.936277411093e-12       2.394311907160e-15       1.218822415318e-12       2.468390269941e-13      -1.011760729479e-16 
  222       7.362089873812e-10       1.121608653562e-13       2.148133159010e-12       2.417059338266e-15       1.202469374289e-12       2.437929022616e-13      -5.750139197720e-17 
  223       7.356263819737e-10       1.153270431761e-13       2.361153188941e-12       2.439862793734e-15       1.186410465989e-12       2.407879327043e-13      -1.437821979697e-17 
  224       7.349590826589e-10       1.186978260688e-13       2.575250390096e-12       2.462719853404e-15       1.170641963732e-12       2.378234859611e-13       2.819326241716e-17 
  225       7.342073349945e-10       1.222768314010e-13       2.790335440714e-12       2.485628049990e-15       1.155159594509e-12       2.348988389694e-13       7.021364753086e-17 
  226       7.333714133810e-10       1.260676806603e-13       3.006316789946e-12       2.508584868726e-15       1.139958530951e-12       2.320131766209e-13       1.116843146573e-16 
  227       7.324516213415e-10       1.300739990754e-13       3.223100639738e-12       2.531587746995e-15       1.125033383288e-12       2.291655904169e-13       1.526074413630e-16 
  228       7.314482918010e-10       1.342994152365e-13       3.440590926713e-12       2.554634073980e-15       1.110378191308e-12       2.263550771233e-13       1.929860158742e-16 
  229       7.303617873660e-10       1.387475607161e-13       3.658689304056e-12       2.577721190293e-15       1.095986416319e-12       2.235805374259e-13       2.328238492829e-16 
  230       7.291925006045e-10       1.434220696894e-13       3.877295123395e-12       2.600846387621e-15       1.081850933107e-12       2.208407745860e-13       2.721255877527e-16 
  231       7.279408543252e-10       1.483265785546e-13       4.096305416684e-12       2.624006908362e-15       1.067964021901e-12       2.181344930953e-13       3.108967247252e-16 
  232       7.266073018572e-10       1.534647255534e-13       4.315614878087e-12       2.647199945266e-15       1.054317360326e-12       2.154602973316e-13       3.491436131259e-16 
  233       7.251923273297e-10       1.588401503916e-13       4.535115845860e-12       2.670422641073e-15       1.040902015373e-12       2.128166902135e-13       3.868734775704e-16 
  234       7.236964459514e-10       1.644564938595e-13       4.754698284234e-12       2.693672088154e-15       1.027708435348e-12       2.102020718563e-13       4.240944265704e-16 
  235       7.221202042903e-10       1.703173974524e-13       4.974249765300e-12       2.716945328148e-15       1.014726441843e-12       2.076147382268e-13       4.608154647398e-16 
  236       7.204641805532e-10       1.764265029909e-13       5.193655450887e-12       2.740239351604e-15       1.001945221688e-12       2.050528797989e-13       4.970465050008e-16 
  237       7.187289848653e-10       1.827874522417e-13       5.412798074449e-12       2.763551097616e-15       9.893533189170e-13       2.025145802087e-13       5.327983807901e-16 
  238       7.169152428995e-10       1.894035131098e-13       5.631564944607e-12       2.786877624916e-15       9.769408513146e-13       1.999982542554e-13       5.680809506399e-16 
  239       7.150235450861e-10       1.962764338700e-13       5.849869464048e-12       2.810216637375e-15       9.647063257023e-13       1.975039941297e-13       6.028972592664e-16 
  240       7.130544948683e-10       2.034075187850e-13       6.067630879178e-12       2.833565989639e-15       9.526502199547e-13       1.950323021367e-13       6.372490464122e-16 
  241       7.110087253190e-10       2.107979941290e-13       6.284767372432e-12       2.856923518541e-15       9.407727922165e-13       1.925836582699e-13       6.711386307935e-16 
  242       7.088868993851e-10       2.184490070206e-13       6.501196058966e-12       2.880287043103e-15       9.290740775560e-13       1.901585197935e-13       7.045689182821e-16 
  243       7.066897101319e-10       2.263616242553e-13       6.716832983353e-12       2.903654364540e-15       9.175538846183e-13       1.877573208245e-13       7.375434100863e-16 
  244       7.044178809878e-10       2.345368311385e-13       6.931593116284e-12       2.927023266260e-15       9.062117922786e-13       1.853804719147e-13       7.700662109334e-16 
  245       7.020721659887e-10       2.429755303177e-13       7.145390351258e-12       2.950391513861e-15       8.950471462955e-13       1.830283596332e-13       8.021420372511e-16 
  246       6.996533500223e-10       2.516785406158e-13       7.358137501281e-12       2.973756855136e-15       8.840590559648e-13       1.807013461480e-13       8.337762253491e-16 
  247       6.971622490728e-10       2.606465958630e-13       7.569746295564e-12       2.997117020074e-15       8.732463907723e-13       1.783997688086e-13       8.649747396009e-16 
  248       6.945997104652e-10       2.698803437303e-13       7.780127376214e-12       3.020469720860e-15       8.626077770477e-13       1.761239397280e-13       8.957441806255e-16 
  249       6.919666131099e-10       2.793803445615e-13       7.989190294933e-12       3.043812651875e-15       8.521415946174e-13       1.738741453646e-13       9.260917934692e-16 
